,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1.0,0.9660243988037109,-0.9808225631713867,-0.8398937582969666,-1.054847240447998,-1.006029725074768,-1.0217382907867432,0.9772898554801941,-0.01656379923224449,1.0347697734832764,-0.9286694526672363,-1.0094784498214722,1.0395499467849731,1.0234092473983765,0.9744098782539368,-0.055921006947755814,-0.9670798778533936,-1.0390089750289917,-0.984330952167511,-0.9553197026252747,-0.9846253991127014,-0.9541575908660889,-0.9859752058982849,-0.9865973591804504,-0.23089022934436798,-0.9802411198616028,-0.9691655039787292,-1.0044134855270386,-0.9969974756240845,-0.9966477751731873,-0.007312513887882233,-0.2370406538248062,-0.021132176741957664,-0.031337954103946686,-0.9754841923713684,-1.0145946741104126,-0.9687970876693726,-0.9896219968795776,-1.0099073648452759,0.022464657202363014,0.9944242238998413,1.0218493938446045,-0.028234921395778656,0.05027437210083008,-1.0315532684326172,-1.0070397853851318,-0.9828165173530579,-0.972974419593811,-0.9987249970436096,-0.9755446314811707,-0.9764828085899353,-1.0159664154052734,-0.9864830374717712,-1.0328353643417358,-0.9640352725982666,-0.9559836983680725,-1.0010814666748047,-1.0198415517807007,0.9744592905044556,-1.0270631313323975,0.04175616428256035,-1.0512042045593262,1.0136688947677612,-0.0560157336294651,-1.010819911956787,-1.051589846611023,0.08630002290010452,1.0346485376358032,-1.0053989887237549,-0.9430670142173767,-0.9644536972045898,-1.055113434791565,-1.0081411600112915,-1.0293784141540527,0.008573230355978012,-0.9984868168830872,-1.0048158168792725,0.9825839996337891,-1.0299038887023926,-1.0055025815963745,-0.9290632605552673,0.049400459975004196,1.028969168663025,-0.9934384822845459,-1.029943585395813,1.0015591382980347,0.9476702213287354,-1.0145692825317383,-1.0101121664047241,-0.9458781480789185,-1.0112923383712769,-1.0890462398529053,-0.9909421801567078,0.9902975559234619,1.0130234956741333,-0.9644050598144531,-0.9947962760925293,-0.9984740018844604,0.6548700928688049,-1.0201365947723389
1,2.0,-0.9872078895568848,-1.0173578262329102,0.02975648269057274,-0.01635323092341423,1.0040199756622314,-1.013824462890625,-0.9644908308982849,-0.9970245957374573,-1.0172028541564941,0.9858881831169128,-1.0215314626693726,-1.0202947854995728,-1.0148571729660034,-1.049652338027954,-0.9589640498161316,-1.0019296407699585,-1.0305453538894653,-1.0252974033355713,0.963330090045929,0.08238344639539719,-0.9905985593795776,1.0013368129730225,0.9737361073493958,-0.9840932488441467,0.009671669453382492,-1.0410774946212769,-0.011717407032847404,-0.9523447155952454,0.014135869219899178,-0.029310442507267,0.007439342327415943,0.993370532989502,-0.9656648635864258,-0.9732190370559692,-1.0034816265106201,-1.0023103952407837,-1.011857032775879,-1.0330688953399658,-0.9894301891326904,0.026100551709532738,-0.9618628621101379,-0.9378889799118042,-1.034727692604065,0.013752301223576069,0.9575607180595398,-0.9986830353736877,-0.9468749165534973,1.0100024938583374,0.03091205656528473,-1.0225945711135864,-0.9697213768959045,-0.298122763633728,-1.0054492950439453,0.0034823829773813486,-0.9958459138870239,-1.0336414575576782,0.030311742797493935,-1.0116784572601318,-1.0252437591552734,-0.042786065489053726,-0.037853993475437164,0.9945685267448425,-0.9927972555160522,-0.9781597852706909,-0.0637466087937355,1.0433546304702759,0.9953777194023132,0.021913103759288788,-1.0174744129180908,-1.0125517845153809,-1.0110658407211304,0.9455064535140991,-1.0204600095748901,0.007684124633669853,-0.9801111221313477,-1.00239098072052,-0.9650498032569885,-0.989697277545929,-1.0035830736160278,-0.9670994281768799,-0.739925742149353,0.9712120890617371,-0.9564975500106812,-0.03345681354403496,-0.9843500256538391,0.053853150457143784,-1.005020260810852,-0.9409453272819519,-0.060873668640851974,-1.0244065523147583,-1.001067042350769,-1.0024240016937256,-0.9948303699493408,-0.9597349762916565,-0.032231420278549194,-1.0163787603378296,0.9853125810623169,-1.0279103517532349,-0.004328007809817791
2,3.0,-0.9715784192085266,-1.063856840133667,-0.9694483280181885,-0.022697366774082184,0.0017063985578715801,0.9934145212173462,-1.0225181579589844,-0.9391769766807556,0.015272974036633968,-1.0105868577957153,0.015215345658361912,-1.020810604095459,-0.9917507767677307,-0.17911231517791748,-0.992116391658783,-1.008835792541504,0.018343491479754448,-0.9684983491897583,-1.0412765741348267,-0.9896130561828613,0.009258306585252285,-0.985489547252655,-0.9719601273536682,-0.9599742293357849,-0.9877613186836243,-0.034859802573919296,-0.06994401663541794,-0.9785187244415283,-1.014930248260498,-0.974098801612854,0.005928534548729658,-0.021231235936284065,-1.0070732831954956,-0.9633663892745972,-0.023250026628375053,-1.0356019735336304,-0.9703752994537354,0.997683584690094,-0.035457514226436615,-0.9759935736656189,-0.957346498966217,-1.0419056415557861,-1.0263702869415283,-0.03890522941946983,-1.0217100381851196,0.04671787843108177,-0.9985374212265015,-1.024129033088684,-0.9991450309753418,-0.531153678894043,0.019955366849899292,-1.0351567268371582,-1.0441638231277466,-1.0376944541931152,-1.012222409248352,-1.0328989028930664,-0.987250804901123,-0.9538350701332092,-1.019469976425171,-0.9975262880325317,0.012601603753864765,-0.4238342344760895,-0.968068540096283,-0.9584218859672546,-0.032965704798698425,-0.1854289025068283,-0.9758075475692749,-1.0297765731811523,-0.019969714805483818,-1.0311708450317383,-0.5217520594596863,-0.5147525668144226,0.9889183640480042,-0.9693512916564941,-0.9969280958175659,-1.0188655853271484,-0.9901760816574097,-0.9967348575592041,-0.0027726104017347097,-0.9648410081863403,-0.7181633710861206,1.032853364944458,-1.0074049234390259,0.0012757943477481604,-1.0094094276428223,-0.9776769280433655,1.006644368171692,-0.9666151404380798,-0.9761497974395752,-0.0006091420655138791,0.992381751537323,-1.0050634145736694,-0.9800399541854858,-0.03228161856532097,0.9431745409965515,-0.09111645072698593,-1.011946439743042,-1.007421851158142,-1.0391799211502075
3,4.0,-0.9689856171607971,-1.0334455966949463,-0.7690445780754089,-0.9667421579360962,-1.016857624053955,-0.07707104086875916,-0.9944266676902771,-0.9897617101669312,-1.007346510887146,1.0845047235488892,-1.0066348314285278,1.0589207410812378,-1.0013971328735352,-0.03359340876340866,-0.08754345774650574,-0.990504801273346,-0.9491273164749146,-0.03150757774710655,-0.9685248136520386,-0.9955461621284485,0.017904842272400856,-0.029863562434911728,-1.0477325916290283,-1.0176904201507568,-0.5741975903511047,-0.9827961921691895,0.9596157073974609,-1.0126737356185913,-1.0012644529342651,-1.0065762996673584,-0.9772361516952515,-0.9974273443222046,-0.9889366030693054,-0.9635106325149536,-1.021992564201355,1.0581964254379272,-1.003616452217102,-1.0134984254837036,0.08307592570781708,-0.9985067248344421,-0.018091589212417603,-1.0012013912200928,-0.022491708397865295,-1.0256479978561401,-0.9695786237716675,-0.9527192115783691,0.012352016754448414,-0.9673511981964111,0.008415034040808678,-0.9503147602081299,-1.0259357690811157,-0.9634985327720642,-0.9798423051834106,-0.0013018473982810974,-1.0002477169036865,-0.9722869396209717,0.06254488229751587,-0.024093901738524437,-0.0249819066375494,-0.9775211215019226,0.05472298711538315,-0.009758131578564644,-1.0168380737304688,-0.9632673859596252,-0.08140385150909424,1.0312234163284302,-0.9558766484260559,1.007972240447998,-1.011547565460205,-1.0333338975906372,-1.0128024816513062,-1.0194278955459595,-0.035244330763816833,-0.9752114415168762,-0.9522887468338013,-1.0246163606643677,-0.08908412605524063,-1.0078696012496948,-0.9819981455802917,-0.9299758076667786,-0.23201589286327362,-0.012593913823366165,-1.0217152833938599,-0.9886014461517334,-1.0425159931182861,-0.021130641922354698,-1.0334758758544922,-1.0242164134979248,-1.0291144847869873,-0.029664576053619385,-0.9760991930961609,-1.0423349142074585,-1.0202951431274414,0.019519034773111343,0.2561488151550293,-0.9703226685523987,-0.9773359298706055,-0.9956135749816895,-1.0070359706878662
4,5.0,-0.9875797033309937,-1.005378246307373,-0.030392291024327278,1.0176795721054077,-0.05119561776518822,-1.0093936920166016,0.038025278598070145,-0.9865629076957703,-0.7189890146255493,-0.9510121941566467,-1.0174179077148438,-0.9884026646614075,-1.0057778358459473,-1.0120033025741577,0.022817246615886688,-1.0537738800048828,-1.0043699741363525,-0.9903731346130371,-0.012859033420681953,0.044696833938360214,-1.024016261100769,-0.9874622821807861,-1.0376737117767334,-0.9981101751327515,-1.0332010984420776,0.04598391428589821,0.041391659528017044,-0.9807575941085815,-0.9737017750740051,-0.992493748664856,-0.9940091967582703,-0.9608224630355835,-1.053798794746399,-1.0462861061096191,-0.039265405386686325,-1.0529955625534058,-0.988364040851593,-1.0353024005889893,-0.9957035183906555,-1.0121791362762451,-1.0159406661987305,-1.0253269672393799,-1.0129363536834717,-0.005730949807912111,-0.9727062582969666,-0.992318332195282,-1.0496692657470703,-1.0063029527664185,-1.0093777179718018,-0.9880833029747009,-1.03865647315979,-0.9860554933547974,-1.0442482233047485,0.021430129185318947,-1.0025752782821655,-0.9628669023513794,-0.9904604554176331,0.07371296733617783,-1.020281195640564,-1.0141078233718872,1.0144494771957397,-1.0243154764175415,-0.030909515917301178,-0.9641473889350891,-0.0025557749904692173,-0.9602967500686646,-0.9868648648262024,-0.02546287141740322,-0.9546573162078857,0.9776394367218018,-0.016288762912154198,-0.9673100709915161,-1.00400972366333,0.5756441950798035,-0.9777571558952332,-0.9761660099029541,-1.039024829864502,-1.0165672302246094,-1.0030195713043213,-0.9967848658561707,-0.022901732474565506,0.00680199358612299,-1.0198999643325806,-0.9860259890556335,-1.0432634353637695,0.08223988115787506,-1.0080538988113403,-0.9753338694572449,-0.9949922561645508,-1.0109952688217163,-0.06183917820453644,0.031012704595923424,-1.0357338190078735,-0.18517258763313293,-0.05517531558871269,-1.0191752910614014,-0.9773265719413757,-0.8171194791793823,0.05045940726995468
5,6.0,-0.9784190654754639,-0.980825662612915,-0.9916867017745972,-1.0501041412353516,0.034864988178014755,-1.0240215063095093,-0.022113686427474022,-0.9898250102996826,-1.059173583984375,-1.0003384351730347,-0.08433447033166885,-0.02523755095899105,-0.978943943977356,-0.9726217985153198,-0.9940118193626404,-0.9887898564338684,-1.0067764520645142,-0.9830023646354675,-0.9513116478919983,-0.9319722652435303,-1.0222883224487305,-0.05636265128850937,0.038875218480825424,-1.012439250946045,-0.013683619908988476,-1.0766631364822388,-0.9377907514572144,-0.023241717368364334,-0.9826810359954834,-0.9993687272071838,-0.9833021759986877,-0.9490273594856262,-0.028249679133296013,-1.008283257484436,-0.9854143261909485,-1.0129458904266357,-0.9767839908599854,0.03164036199450493,-0.045953601598739624,-1.0334835052490234,-1.0177040100097656,-1.0259970426559448,-1.01731276512146,-1.0624736547470093,-0.9833027124404907,-0.9895868897438049,0.014478448778390884,-1.0079964399337769,-1.0235981941223145,-0.9743703007698059,-0.9445406198501587,1.0057661533355713,-1.0244032144546509,-1.0038762092590332,-0.9833328127861023,-1.029646873474121,-0.993628740310669,-0.9827574491500854,-1.0062968730926514,-1.011621356010437,-0.23520447313785553,-0.9605783224105835,-0.9691950082778931,-1.0107998847961426,-0.9791674613952637,-1.0025020837783813,-0.07254265993833542,-1.0174102783203125,-0.22950579226016998,-0.9962574243545532,-0.9585468769073486,-0.9851958155632019,0.04582839831709862,-1.0088664293289185,-0.9809833765029907,-1.0328947305679321,-0.050762616097927094,-1.0113379955291748,-0.9814671874046326,0.01252460666000843,-1.0737617015838623,-1.0012739896774292,-0.9759795069694519,-0.006892979610711336,-0.9499988555908203,-1.0427508354187012,-0.9902868270874023,-1.015012502670288,-0.9974167943000793,-0.9940750002861023,-1.0030155181884766,-0.9995415210723877,-0.960252046585083,-0.9942454099655151,-0.9833774566650391,-1.0330281257629395,-0.8297437429428101,-1.0057169198989868,-1.0123271942138672
6,7.0,0.021783702075481415,-0.9873278141021729,0.007804646156728268,-0.9821048974990845,-0.9750251173973083,-1.0360850095748901,-0.9828058481216431,-1.042252779006958,-1.027470350265503,-0.9710532426834106,1.0136827230453491,-0.9285424947738647,-1.035545825958252,-1.0373132228851318,-1.0460317134857178,-0.9586256146430969,-1.0047762393951416,-1.0082013607025146,-0.964859664440155,-1.047263503074646,1.0045967102050781,-0.9922506809234619,-0.9927014708518982,-0.9673018455505371,-1.0314067602157593,-1.0627769231796265,-0.08429460227489471,-1.0059977769851685,-0.07160121202468872,-0.04822119325399399,0.01734108477830887,-1.0556637048721313,-0.9857560396194458,-0.9414188265800476,-1.0446603298187256,-1.0489752292633057,-0.605365514755249,-0.001855718088336289,-0.9488100409507751,-1.0031160116195679,-0.9849813580513,-1.0035885572433472,0.002835053950548172,-0.997793436050415,-0.9992294907569885,-0.9781702160835266,0.05048400163650513,-1.0223579406738281,-0.5978743433952332,-1.0377867221832275,-1.0079784393310547,-0.9681481719017029,-1.0053000450134277,-0.02933061309158802,0.02703353576362133,-0.02619575895369053,-0.9809398651123047,-0.9897046685218811,0.06734586507081985,-0.15456610918045044,-0.985542356967926,-0.9985025525093079,-0.023113703355193138,-0.991924524307251,-0.9956267476081848,-0.04688949137926102,-0.9936477541923523,-1.02144193649292,-0.05499495193362236,0.021454283967614174,-0.9848441481590271,-0.7381073236465454,-0.9742425680160522,-0.008767299354076385,-0.9898608326911926,-0.9798377752304077,-1.0337029695510864,-1.0041894912719727,-0.984307050704956,-0.01072866003960371,0.06581039726734161,-0.9803168177604675,-0.08141693472862244,-0.9856998324394226,-0.9715718030929565,-1.0288413763046265,-1.0229319334030151,-0.958662211894989,-1.0429612398147583,-0.9940306544303894,-0.9622487425804138,-0.9859173893928528,-1.0367685556411743,-0.9777234196662903,-0.9919683337211609,-0.029418816789984703,0.026836654171347618,-1.0044748783111572,-0.9886459112167358
7,8.0,0.009639793075621128,-1.0207842588424683,-1.0116773843765259,-1.0423524379730225,-0.9566448926925659,-0.9519330263137817,-0.9547377228736877,0.014262921176850796,0.053921882063150406,-0.9953731298446655,-0.05505133047699928,-0.9798995852470398,-0.35536834597587585,-0.9727983474731445,-0.06750103086233139,-0.9558102488517761,0.8304141759872437,-0.7942211031913757,-1.0121899843215942,-1.0550482273101807,-0.9554736614227295,-0.9976503849029541,-1.00863516330719,-1.0215445756912231,-0.9993012547492981,-1.0421770811080933,-1.0088304281234741,-0.9956133961677551,0.037621352821588516,-0.9474676847457886,-0.07388573884963989,-0.984481930732727,-1.0282071828842163,0.008511815220117569,-1.0333521366119385,-0.963447630405426,-0.9830046892166138,-0.025446521118283272,-0.9740747809410095,-0.9771022200584412,-0.9304494261741638,-0.06966869533061981,-0.9552786946296692,0.027814295142889023,-0.012269961647689342,0.005933952517807484,-1.0118173360824585,-0.9904872179031372,-1.0263566970825195,-1.0516996383666992,-0.022050905972719193,-1.0133354663848877,-0.024262621998786926,-1.0423979759216309,-0.9936627149581909,-0.9629426002502441,0.00483911344781518,-1.0152056217193604,-1.0146206617355347,-0.9899111390113831,-1.0068870782852173,-1.026232123374939,-0.9884718656539917,-1.0004031658172607,-0.008070831187069416,-1.0080012083053589,-1.0266121625900269,-1.0092524290084839,-1.0076844692230225,-1.017896056175232,-0.9720564484596252,-0.9997670650482178,-1.0614125728607178,-1.0138448476791382,-1.0123176574707031,-0.061054449528455734,-1.0049118995666504,-0.037838272750377655,-0.9989833235740662,-0.9623847603797913,-0.9974085688591003,-1.0185174942016602,-1.0134259462356567,-0.02177749201655388,-0.49947500228881836,-0.9974183440208435,0.007805290166288614,-0.9927478432655334,-0.0289741400629282,-1.0306404829025269,0.042161960154771805,-1.0420138835906982,-0.990225613117218,-1.030367136001587,-0.9829322099685669,-0.936743438243866,-0.04767033830285072,-0.9508657455444336,0.0504465289413929
8,9.0,-0.9868470430374146,-0.9810622334480286,-1.0534099340438843,-0.009524522349238396,-0.9703482389450073,-0.9518028497695923,-0.9350515604019165,-0.9516919851303101,-1.0022609233856201,-0.01945211924612522,-0.983649730682373,-1.0413265228271484,0.8769906163215637,-1.0568386316299438,-0.06041495501995087,-0.9817500114440918,-1.0254958868026733,-0.9685006737709045,0.04252741485834122,-1.0221246480941772,0.012968957424163818,-1.0249289274215698,-1.0235939025878906,-1.0046231746673584,-0.02167602628469467,-1.029264211654663,-0.9521790742874146,-1.007506251335144,0.9905556440353394,-0.9816925525665283,-0.9600392580032349,-1.049439549446106,-0.9960675835609436,0.9732990264892578,-1.0011861324310303,-0.5904150009155273,-0.6387050747871399,-1.032548189163208,-0.03374005854129791,-0.9510310292243958,-1.0194379091262817,-1.0288790464401245,-0.9972066283226013,-1.0264757871627808,-1.0030169486999512,-1.044266939163208,-1.02858304977417,-1.0085787773132324,0.008354849182069302,-0.9691935777664185,-0.9971681833267212,-1.0476726293563843,-0.05112180858850479,-1.0246556997299194,-1.004152774810791,-0.028651421889662743,-1.0088545083999634,-0.9881678819656372,-1.0264018774032593,-1.026888132095337,-1.0730878114700317,-1.0325264930725098,-1.0191879272460938,-0.9932252168655396,-0.9969038963317871,-1.005877137184143,-1.0369685888290405,-1.005165696144104,-1.0207270383834839,0.044444937258958817,-0.9943498969078064,-0.9641895294189453,-0.9973948001861572,-1.0244132280349731,-0.01916000247001648,0.05329745635390282,-1.006941556930542,-1.020349383354187,0.999840259552002,-0.9564319252967834,-0.9648090600967407,-1.0366259813308716,-0.9779340028762817,-0.020783646032214165,-0.9872696399688721,0.009156906977295876,-1.0242729187011719,-0.0544746033847332,-0.01565457321703434,0.011001873761415482,-0.031043048948049545,-1.0186694860458374,-1.0371112823486328,-0.014661721885204315,-1.02827787399292,-0.9892193078994751,-0.9788380861282349,-0.9751154184341431,-0.006515641696751118
9,10.0,-1.0078763961791992,-1.0079561471939087,-1.0599451065063477,-0.9863894581794739,0.009381581097841263,-1.0022568702697754,-0.984504759311676,-0.9767411947250366,-0.9912624955177307,0.009161887690424919,0.010758869349956512,-0.9557293057441711,-0.990652322769165,-0.06286918371915817,0.008430246263742447,-1.0133408308029175,-0.9833739995956421,-1.0042186975479126,-1.008293628692627,-1.0399338006973267,-0.04110029339790344,-1.0426558256149292,-1.0226845741271973,-1.018889307975769,0.04106765612959862,-1.0120052099227905,-1.0079293251037598,-0.9782657027244568,-0.9772692322731018,-0.9753051996231079,-1.0280210971832275,-1.057363748550415,-1.0020809173583984,-0.9788293838500977,-1.0227161645889282,-1.0050164461135864,-0.07013073563575745,-0.9813582897186279,-0.964404284954071,-1.0022953748703003,-1.0136796236038208,-1.027563214302063,-0.49092647433280945,-0.982027530670166,-0.9917801022529602,-0.9930927753448486,-0.9570450186729431,-0.9943552613258362,-0.9966522455215454,-0.999488890171051,-0.9868096709251404,-0.9859746098518372,-0.8277823328971863,-0.9528988003730774,-0.2815406620502472,-1.011299967765808,-0.07350838929414749,-0.9712128043174744,-1.0193240642547607,-0.05119993910193443,-1.0063931941986084,-1.021120548248291,-1.0139576196670532,-0.4291362166404724,-1.0066676139831543,-0.05590623617172241,-1.0570942163467407,0.04068682715296745,-0.9724670052528381,-1.0137425661087036,-0.9979290962219238,-1.0020332336425781,-0.07531546801328659,-0.9930281043052673,-0.9589588046073914,-0.053497422486543655,-0.01779288984835148,-1.0272341966629028,-0.9901734590530396,-0.01580016314983368,0.01850740984082222,0.026462487876415253,-1.0301897525787354,0.003953395877033472,-0.9841331243515015,-0.9793141484260559,-0.987986147403717,-1.037652611732483,0.016160748898983,-0.06432098150253296,-0.9753228425979614,-0.077614426612854,-1.0210938453674316,-0.9636218547821045,-0.9792919754981995,-0.9919600486755371,-0.983834445476532,-1.0188499689102173,-0.05228490009903908
